CaseID,Dice,Sensitivity,Specificity
BraTS2021_00188,0.954856542440818,0.9434696397169847,0.9998031447707375
BraTS2021_00191,0.9720270304692861,0.9869132773704637,0.9993271669863257
BraTS2021_00192,0.962429350379271,0.9462236156987442,0.9999192557857493
BraTS2021_00193,0.9625342760268031,0.9602801766574363,0.999718750416341
BraTS2021_00194,0.9696995114176257,0.9734964107528002,0.9998163391080466
BraTS2021_00195,0.9697201779609007,0.9892887076838621,0.9995941341719033
BraTS2021_00196,0.970017674468375,0.9813283628993617,0.999561439298501
BraTS2021_00199,0.9696239566301741,0.971186103560171,0.99972708536546
BraTS2021_00201,0.9727915003774885,0.9764118387397333,0.9994776892681648
BraTS2021_00203,0.975307706873652,0.9767040552199246,0.9996872779477897
BraTS2021_00204,0.13701705697086375,0.07360134003347618,0.9999975275759557
BraTS2021_00206,0.8705687344601369,0.8019359857103507,0.9998423530372161
BraTS2021_00207,0.9638744270017053,0.9735359249270265,0.9992760920527887
BraTS2021_00209,0.9422106573140693,0.9607540030453231,0.9996165299778552
BraTS2021_00210,0.9523448071019187,0.9240449582116225,0.9999420014295064
BraTS2021_00211,0.9772021538564651,0.9839564144241026,0.999548726610871
BraTS2021_00212,0.3861403318511673,0.23996172042427788,0.9999756037203864
BraTS2021_00214,0.9774421188977301,0.9826656229985081,0.9997777084096545
BraTS2021_00216,0.9765750920156554,0.992075905130745,0.999259155471466
BraTS2021_00217,0.980155284972302,0.9864857301001295,0.999515239003709
BraTS2021_00218,0.22279129321366062,0.12538148524913073,0.9999997756892945
BraTS2021_00219,0.9043613017484479,0.8906573640020814,0.9999187112834447
BraTS2021_00220,0.9339857767337465,0.9417894736839627,0.9996797525309326
BraTS2021_00221,0.977903400707344,0.9922796637681762,0.9998843856727659
BraTS2021_00222,0.9778094288560099,0.9785620616905305,0.9999547722615014
BraTS2021_00227,0.6432368035189142,0.480112178938924,0.9999583088027637
BraTS2021_00228,0.956631720958903,0.9948168355415054,0.9995084874074531
